it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	acc_prob	mcmc_id
1040	-4293.734504388614	-3609.4124473752045	-684.3220570134102	0.2008888888888889	0.192	0.0	0.0	1.0	0.0	0.0	0.002945331230981817	0.36111298031574857	0.014432203210134087	0.39061628978061363	0.1524389128293194	0.3336407125141462	0.8613861386138614	0
1050	-4293.054147962594	-3608.1476062949355	-684.9065416676578	0.2008888888888889	0.192	0.0	0.0	1.0	0.0	0.0	0.0040091401132603	0.36427229153232626	0.013470776114473424	0.3769748930025118	0.14473557073771617	0.33506924412379474	0.8712871287128713	0
1060	-4290.945274066864	-3605.6612617241913	-685.2840123426727	0.1991111111111111	0.208	1.0	0.0	0.0	0.0	0.0	0.004481469687895402	0.3652224692614784	0.018726815601725712	0.39354266722662334	0.14231213516768562	0.3353801476553805	0.8514851485148515	0
1070	-4291.284732546797	-3605.3062568250043	-685.9784757217935	0.1991111111111111	0.208	1.0	0.0	0.0	0.0	0.0	0.0031948865449729904	0.3680388664949936	0.024313300097524113	0.3946779837222517	0.1338693244521091	0.3410529240790295	0.8514851485148515	0
1080	-4292.103838104267	-3605.8356520557672	-686.2681860484995	0.1991111111111111	0.208	1.0	0.0	0.0	0.0	0.0	0.0028510962230649485	0.36889673438439347	0.01633326455726921	0.40207513501637493	0.13754000400908856	0.3413960949361492	0.8514851485148515	0
1090	-4292.830968308948	-3606.4180451117318	-686.412923197217	0.1991111111111111	0.208	1.0	0.0	0.0	0.0	0.0	0.0017933167333402846	0.3694900157616561	0.013438430873448481	0.40193180760596026	0.13982677852374803	0.34131114918085065	0.8316831683168316	0
1100	-4292.595301176915	-3605.113826309314	-687.4814748676014	0.1991111111111111	0.208	1.0	0.0	0.0	0.0	0.0	0.0011591810352047296	0.3735895975841061	0.013620759796163912	0.3997631107388336	0.1490515392906647	0.34865723738604865	0.8217821782178217	0
1110	-4291.894823570809	-3604.7062749739207	-687.188548596889	0.1991111111111111	0.208	1.0	0.0	0.0	0.0	0.0	0.0002136061785572574	0.37253657336187324	0.01635763027497143	0.4002001620249821	0.14888424470090575	0.34425662468456675	0.7920792079207921	0
1120	-4293.440559556279	-3605.670362560884	-687.7701969953952	0.2008888888888889	0.192	0.0	0.0	1.0	0.0	0.0	-0.0023852037939165924	0.37450691450438833	0.018651963332927533	0.4028855152806122	0.15673882498448774	0.34857278297848976	0.7821782178217822	0
1130	-4293.03205117414	-3604.034063957184	-688.9979872169563	0.2008888888888889	0.192	0.0	0.0	1.0	0.0	0.0	-0.003151481450304651	0.37928797693855226	0.023762897916794614	0.409318198022476	0.15951527622324024	0.3478052708300298	0.801980198019802	0
1140	-4292.422632474097	-3603.349553744168	-689.0730787299284	0.2008888888888889	0.192	0.0	0.0	1.0	0.0	0.0	-0.0029309071781325447	0.37936779588989605	0.0257958415632658	0.4114070022774312	0.155492561533976	0.3527973957912029	0.801980198019802	0
1150	-4291.159558945931	-3602.3082948752544	-688.8512640706764	0.2008888888888889	0.192	0.0	0.0	1.0	0.0	0.0	-0.004656604231293897	0.3787393190432448	0.036166722381165	0.40912285105332513	0.15069669285693843	0.349368193157098	0.7821782178217822	0
1160	-4293.038218768356	-3603.483255779392	-689.5549629889641	0.2008888888888889	0.192	0.0	0.0	1.0	0.0	0.0	-0.004954228505172502	0.38039333317507307	0.03889494148345282	0.4317205410241135	0.15965383350537943	0.3511967018555497	0.801980198019802	0
1170	-4291.058260830362	-3600.8612620432186	-690.1969987871438	0.20133333333333334	0.192	0.002232142857142857	0.0	1.0	0.0	0.0	-0.004492346976140911	0.3818884990427575	0.047680955126204114	0.45443596548022597	0.158641845177226	0.35331840968514866	0.7920792079207921	0
1180	-4290.869274704621	-3600.2303704719952	-690.6389042326257	0.3888888888888889	0.364	0.0	0.0	0.9358407079646017	0.9934065934065934	0.0	-0.003258316105982634	0.38356251494060645	0.04415597577693911	0.45424219786333914	0.1581833617021108	0.35738496730929115	0.7722772277227723	0
1190	-4290.30935796603	-3599.8953047148275	-690.4140532512021	0.20133333333333334	0.192	0.0	0.0	1.0	0.002197802197802198	0.0	-0.003740924757304924	0.38192395225268916	0.0552793532181669	0.45616610176820976	0.1584872907727482	0.3700576459212074	0.8118811881188119	0
1200	-4290.927865066164	-3599.311933872267	-691.6159311938965	0.2008888888888889	0.192	0.0	0.0	1.0	0.0	0.0	-0.0043424687998838765	0.3866234427723405	0.05392001272784475	0.45934174838858016	0.1556415068756536	0.37216617124097506	0.8316831683168316	0
1210	-4291.876567201238	-3600.077487596576	-691.7990796046622	0.20133333333333334	0.192	0.0	0.0	1.0	0.002197802197802198	0.0	-0.003394685461438152	0.3875278234755581	0.04700064969386413	0.4569298243277042	0.15951284319848869	0.37032612996933234	0.8415841584158416	0
1220	-4289.526977776365	-3597.182095859561	-692.3448819168045	0.2008888888888889	0.192	0.0	0.0	1.0	0.0	0.0	-0.004008631084887071	0.38842677327461755	0.06494017382437936	0.4687601690475956	0.14555191156539865	0.3898844003524374	0.8514851485148515	0
1230	-4290.1848262411495	-3597.0539426499868	-693.130883591163	0.2008888888888889	0.192	0.0	0.0	1.0	0.0	0.0	-0.0027119281355583334	0.39142210447398923	0.059508435103483893	0.47123405401943536	0.15000484722123036	0.3899648241485312	0.8514851485148515	0
1240	-4289.909878582838	-3596.2000801084764	-693.7097984743615	0.21422222222222223	0.196	0.0	0.0	1.0	0.06593406593406594	0.0	-0.0030800513072670272	0.3933138086842312	0.07707444007142258	0.47019337534246003	0.1537386856191453	0.3957717548867231	0.8613861386138614	0
1250	-4291.885711691755	-3598.277000920402	-693.6087107713529	0.38666666666666666	0.352	0.0	0.0	1.0	0.9186813186813186	0.0	-0.00396429715842894	0.3923575460478167	0.06668561218801088	0.47192374231146866	0.1620500070246513	0.4037976956297296	0.8712871287128713	0
1260	-4292.555801778229	-3599.0551646266285	-693.5006371516001	0.3977777777777778	0.372	0.0	0.0	0.9977876106194691	0.9758241758241758	0.0	-0.005541324194631171	0.3920925706823241	0.061271119603731536	0.47172491939425176	0.15717240926409845	0.40280634944628807	0.8613861386138614	0
1270	-4290.281587521322	-3596.3753724744497	-693.9062150468721	0.20222222222222222	0.18	0.0	0.0	0.0	1.0	0.0	-0.007711433489541864	0.3937656982823103	0.06555418686750393	0.4717683209213708	0.15840415185722392	0.3996904933537263	0.8712871287128713	0
1280	-4291.240420154233	-3597.1581053828386	-694.0823147713944	0.22355555555555556	0.192	0.029017857142857144	0.0	0.07743362831858407	1.0	0.0	-0.00837891452730391	0.394538013474999	0.07131881797266681	0.4737928410602704	0.1578853697842649	0.39520440934286677	0.8514851485148515	0
1290	-4291.5734833588385	-3597.0900752783004	-694.4834080805382	0.21244444444444444	0.192	0.0	0.0	0.05088495575221239	1.0	0.0	-0.008342863240300152	0.39596121504800935	0.0784604045093653	0.4754986177225649	0.1609728449494541	0.3946046645176525	0.8415841584158416	0
1300	-4289.370411418976	-3593.9305378600493	-695.4398735589267	0.20266666666666666	0.18	0.0	0.0	0.0022123893805309734	1.0	0.0	-0.011183250549416723	0.39927270850938545	0.07704409634272341	0.47562948324572063	0.16699985034037995	0.4002720143438596	0.8514851485148515	0
1310	-4288.813777935944	-3593.7842283738983	-695.0295495620461	0.20222222222222222	0.18	0.0	0.0	0.0	1.0	0.0	-0.010339970604731763	0.3979737739344979	0.0790216416797024	0.4732300700745131	0.16920580873434724	0.3952727494219043	0.8316831683168316	0
1320	-4289.019238987728	-3593.153012270722	-695.8662267170066	0.20222222222222222	0.18	0.0	0.0	0.0	1.0	0.0	-0.008041709379655763	0.40106437464432115	0.07826340015834213	0.48021891403268596	0.17550504336965017	0.3906564754785621	0.8217821782178217	0
1330	-4289.714576279116	-3593.4271513460135	-696.2874249331022	0.20977777777777779	0.188	0.0	0.0	0.03761061946902655	1.0	0.0	-0.006597537353065589	0.4026239825580986	0.07498319469697477	0.489641887475045	0.168945703392428	0.386608091965446	0.8316831683168316	0
1340	-4289.540312408913	-3592.7600572189517	-696.7802551899614	0.3417777777777778	0.32	0.0	0.0	0.6946902654867256	1.0	0.0	-0.00680103826632517	0.4048277000490718	0.07446714678070764	0.4861989614306657	0.16591928236834572	0.38494163987880176	0.8415841584158416	0
1350	-4290.356475700928	-3593.6399324758854	-696.7165432250426	0.37155555555555553	0.348	0.0	0.8470066518847007	0.0	0.9978021978021978	0.0	-0.009403832245081836	0.4038761232242544	0.07275201121196638	0.48736229530266845	0.17580659562334264	0.39412890409985807	0.8415841584158416	0
1360	-4290.605202986696	-3593.5554779410236	-697.0497250456727	0.2071111111111111	0.196	0.0	0.024390243902439025	0.0	1.0	0.0	-0.012244339715178547	0.40491129794646014	0.06899385451895965	0.4898697286781766	0.17613035809402658	0.39580913377648297	0.8415841584158416	0
1370	-4291.212955461106	-3593.9569386607473	-697.256016800358	0.23733333333333334	0.236	0.0	0.17516629711751663	0.0	1.0	0.0	-0.013999591527632551	0.40543551159799135	0.07148225160017115	0.49047043794508643	0.17683253281882885	0.39917760269603236	0.8217821782178217	0
1380	-4291.626280168093	-3593.471218391058	-698.1550617770354	0.21866666666666668	0.216	0.0	0.082039911308204	0.0	1.0	0.0	-0.01553014369893482	0.4084315177838503	0.071120433861907	0.497653717302688	0.17229018425404571	0.40250540607554236	0.8316831683168316	0
1390	-4289.145702791289	-3590.3955647535704	-698.7501380377188	0.20266666666666666	0.18	0.0	0.0022172949002217295	0.0	1.0	0.0	-0.014858635101625776	0.41055553330143124	0.07852171344451277	0.5040583250098878	0.17025457120622306	0.39929375204768697	0.8415841584158416	0
1400	-4288.830957445411	-3589.8903227772507	-698.9406346681601	0.20266666666666666	0.18	0.0	0.0022172949002217295	0.0	1.0	0.0	-0.014738283566680188	0.41102801794165694	0.09032237981269314	0.504525934228297	0.17638031928337647	0.39969133270004337	0.8217821782178217	0
1410	-4287.166514403178	-3587.899209075943	-699.2673053272346	0.20266666666666666	0.18	0.0	0.0022172949002217295	0.0	1.0	0.0	-0.013437137831615792	0.4126345673415073	0.0885218741201795	0.5039282690917803	0.1732048962729926	0.39492347090022306	0.8316831683168316	0
1420	-4287.778257895855	-3588.237071605945	-699.5411862899102	0.20222222222222222	0.18	0.0	0.0	0.0	1.0	0.0	-0.01391545779185796	0.4132819925934225	0.0857066688372258	0.5031594502889262	0.16955213509273068	0.40600837254111194	0.8316831683168316	0
1430	-4286.856432582985	-3586.8131379019364	-700.0432946810479	0.2031111111111111	0.18	0.0	0.0	0.004424778761061947	1.0	0.0	-0.016450695060328018	0.4151605766638138	0.0826241218413385	0.5008285118744189	0.16845999824968028	0.40770706069641266	0.8217821782178217	0
1440	-4288.573736021049	-3587.6760917593765	-700.8976442616722	0.20355555555555555	0.18	0.0	0.0	0.00663716814159292	1.0	0.0	-0.018275715827371548	0.41796707399045396	0.08996872378283503	0.5126343239233966	0.16487778690050406	0.4026360511559234	0.8118811881188119	0
1450	-4288.766627234653	-3587.098725155561	-701.6679020790918	0.20222222222222222	0.18	0.0	0.0	0.0	1.0	0.0	-0.01891167270460798	0.4206949445129397	0.0875599334355811	0.5100974090753304	0.16996978480326402	0.4061645940594147	0.801980198019802	0
1460	-4289.10176183855	-3586.421463048874	-702.6802987896762	0.20755555555555555	0.184	0.0	0.0	0.0	1.0	0.02702702702702703	-0.01818149872141172	0.42378049113199007	0.08960110451457508	0.5154502507934347	0.1808594840506437	0.41079991330347726	0.7920792079207921	0
1470	-4286.135157185776	-3582.4675121768787	-703.6676450088968	0.22844444444444445	0.196	0.0	0.0	0.13053097345132744	1.0	0.0	-0.01798349866977702	0.42703373790889215	0.08754760399120153	0.512283235918357	0.17073590970102562	0.4269175726329451	0.8118811881188119	0
1480	-4287.944536097799	-3583.3727054996652	-704.5718305981339	0.3088888888888889	0.268	0.09821428571428571	0.0	0.4336283185840708	1.0	0.0	-0.019604052456441125	0.42918158161233333	0.08802972662870534	0.5240187875986999	0.1828132773759674	0.43304814480416526	0.7920792079207921	0
1490	-4287.188187879519	-3582.581922951965	-704.6062649275538	0.4471111111111111	0.428	0.9910714285714286	0.0	0.23672566371681417	1.0	0.0	-0.017987047104029687	0.4297213350702895	0.09721169484613933	0.5240784684397355	0.17689493069113763	0.42648841891535616	0.7920792079207921	0
1500	-4287.411179924837	-3582.3461005728896	-705.065079351947	0.4222222222222222	0.336	0.0	0.9933481152993349	0.7190265486725663	0.389010989010989	0.0	-0.01893508669555873	0.43109670746757733	0.10198578361598525	0.5200565925891882	0.17621257173249946	0.4352283263217736	0.801980198019802	0
1510	-4287.952594527103	-3582.638352962379	-705.3142415647239	0.3711111111111111	0.34	0.0	0.8802660753880266	0.8628318584070797	0.1054945054945055	0.0	-0.01927868459722075	0.4318104146011215	0.1052389575612939	0.521642950505114	0.177108969852686	0.43630310689898166	0.7920792079207921	0
1520	-4288.676591507284	-3583.516581231166	-705.160010276118	0.252	0.204	0.0	0.9955654101995566	0.25442477876106195	0.006593406593406593	0.0	-0.015028004040436416	0.4307346492026997	0.11787896963824877	0.5346131255720566	0.1855248363056056	0.43146938085785597	0.7821782178217822	0
1530	-4288.231263148382	-3582.1392827245672	-706.0919804238151	0.11555555555555555	0.124	0.5178571428571429	0.06208425720620843	0.0	0.0	0.0	-0.015944057617366548	0.4341103017496549	0.10858330509258023	0.5345588649766945	0.20021921814296828	0.42608140300272457	0.8118811881188119	0
1540	-4288.62795852835	-3581.837597844413	-706.7903606839373	0.20755555555555555	0.204	0.017857142857142856	0.991130820399113	0.0	0.026373626373626374	0.0	-0.016805855073355164	0.4365183486433072	0.10949664144686017	0.5327269992220536	0.19282502745098515	0.4326035414954183	0.8217821782178217	0
1550	-4287.56622651207	-3580.861668633837	-706.7045578782328	0.20177777777777778	0.208	1.0	0.0066518847006651885	0.00663716814159292	0.0	0.0	-0.016311284005834738	0.43625256906729654	0.10120807902197983	0.5343008042362936	0.18923621482456804	0.43376345139082756	0.8316831683168316	0
1560	-4285.350838472636	-3577.2602432058006	-708.090595266835	0.22088888888888888	0.22	1.0	0.004434589800443459	0.0	0.10329670329670329	0.0	-0.017318552108033118	0.4407726097790713	0.09981715450543435	0.5388120128385432	0.19215177284242363	0.43628895351883706	0.8415841584158416	0
1570	-4283.776905844682	-3575.3102931407957	-708.4666127038864	0.21288888888888888	0.22	1.0	0.004434589800443459	0.0	0.06373626373626373	0.0	-0.017301850263952118	0.44205809096311227	0.0980564774479103	0.5385507806222314	0.1947971039129314	0.436713949975251	0.8316831683168316	0
1580	-4285.568022715161	-3576.59461416812	-708.9734085470404	0.37422222222222223	0.356	0.27455357142857145	0.0	1.0	0.5868131868131868	0.0	-0.02193397185597496	0.4429345620358405	0.08370907325522149	0.549654023455024	0.20170021401885638	0.4398271460980684	0.8415841584158416	0
1590	-4286.034759182887	-3577.0500185719256	-708.9847406109611	0.2368888888888889	0.252	0.17633928571428573	0.0	1.0	0.004395604395604396	0.0	-0.022422052279881997	0.4435292252240185	0.07815105736031484	0.5425898367907588	0.1983404765886099	0.43705753408219694	0.8316831683168316	0
1600	-4285.094474277901	-3575.5013741566145	-709.5931001212869	0.20177777777777778	0.192	0.0	0.0	1.0	0.004395604395604396	0.0	-0.021766632680343543	0.4449832396292286	0.07264639227157621	0.5483087099200404	0.19663813750575004	0.4481059093136732	0.8217821782178217	0
1610	-4287.334142156992	-3577.11300912253	-710.2211330344621	0.21022222222222223	0.204	0.03125	0.0022172949002217295	1.0	0.013186813186813187	0.0	-0.021541717790970007	0.4473082731833938	0.08138263915213367	0.5415237466700946	0.18511940927152992	0.456130825418851	0.8217821782178217	0
1620	-4288.352825959077	-3578.0574799805627	-710.2953459785142	0.27111111111111114	0.304	0.34598214285714285	0.0022172949002217295	1.0	0.004395604395604396	0.0	-0.020398887175459412	0.44793563865052394	0.0808693830260469	0.5379269966666863	0.183933671169456	0.45363647516085487	0.7722772277227723	0
1630	-4287.671790029416	-3577.307800567808	-710.363989461608	0.28	0.316	0.39285714285714285	0.0022172949002217295	1.0	0.002197802197802198	0.0	-0.02099236147706633	0.4484912678102204	0.07829920678721346	0.5334874161840036	0.1790129515856836	0.4531040039279377	0.7920792079207921	0
1640	-4288.441351693789	-3577.8422259355316	-710.5991257582573	0.37155555555555553	0.376	0.8504464285714286	0.004434589800443459	1.0	0.002197802197802198	0.0	-0.019202781878229165	0.4493714717772642	0.07413956874568607	0.5336312077652815	0.1796115022239864	0.4536955485995887	0.7326732673267327	0
1650	-4287.891874034818	-3577.0412457677257	-710.850628267092	0.37155555555555553	0.372	0.8392857142857143	0.004434589800443459	1.0	0.013186813186813187	0.0	-0.018889463481400134	0.4495933657454393	0.07196203957535724	0.5472244808539967	0.17887238266181388	0.45485390496282013	0.7227722772277227	0
1660	-4286.217046369948	-3575.0929651333036	-711.124081236644	0.40044444444444444	0.408	0.8549107142857143	0.0066518847006651885	0.9933628318584071	0.14505494505494507	0.0	-0.01671361203582784	0.45009014339476777	0.07518892301704122	0.5510554125431848	0.17863501238527302	0.46197737166720315	0.7227722772277227	0
1670	-4285.084785242682	-3574.115677884631	-710.9691073580511	0.39866666666666667	0.416	0.9241071428571429	0.004434589800443459	0.9446902654867256	0.11868131868131868	0.0	-0.015381375720791545	0.44932797177745976	0.07485756832297617	0.5507601669296109	0.17344461134613903	0.46985940656447334	0.7128712871287128	0
1680	-4281.960004549657	-3569.8606500830906	-712.0993544665666	0.5315555555555556	0.488	0.0	0.6984478935698448	0.9690265486725663	0.9736263736263736	0.0	-0.016124547668008117	0.4530536995847291	0.08011145956190666	0.5505561247997001	0.17483521228222335	0.4721433484862436	0.7128712871287128	0
1690	-4279.826363139557	-3567.1599751207987	-712.6663880187576	0.3297777777777778	0.292	0.0	1.0	0.0022123893805309734	0.6373626373626373	0.0	-0.01616896514650813	0.454644669725927	0.08711261274932493	0.5515282321617587	0.17735066179047534	0.47658025135260457	0.7227722772277227	0
1700	-4280.618251349662	-3567.6181642261154	-713.0000871235468	0.3297777777777778	0.292	0.0	1.0	0.0	0.6395604395604395	0.0	-0.013736968343983419	0.455878902415092	0.08860003505482134	0.5523401831739025	0.17072543122663397	0.4778011756656095	0.7227722772277227	0
1710	-4279.9156156480885	-3566.2036964643685	-713.71191918372	0.35688888888888887	0.32	0.0	0.013303769401330377	0.7566371681415929	1.0	0.0	-0.0175646065725252	0.45800847492765506	0.0859733825604016	0.554617836738273	0.16967158788426379	0.47991097616521033	0.7326732673267327	0
1720	-4277.662495091748	-3563.8458974996856	-713.8165975920622	0.38666666666666666	0.356	0.020089285714285716	0.015521064301552107	0.8827433628318584	1.0	0.0	-0.017676776270091378	0.4579844990493522	0.08390137231982302	0.5561369823289439	0.17717007637880589	0.4836978981797465	0.7722772277227723	0
1730	-4277.248780185016	-3562.7560123888525	-714.4927677961633	0.4742222222222222	0.468	0.002232142857142857	0.0022172949002217295	0.838495575221239	1.0	0.5202702702702703	-0.016572708453153513	0.45962357593444536	0.07862400254411502	0.5699591719967483	0.17623102573134472	0.4856316243129914	0.7524752475247525	0
